 start.alt start.MN start.W Perf.Fn Perf.Wfuel
 40000.0 0.85 59.393637957640976 217.92595225834907 0.05794821029971849
 40000.0 0.9 83.26489801897092 1328.214813959643 0.26159877626875
 40000.0 0.9 78.79121668406323 1073.1995580720663 0.21022570764202467
 40000.0 0.9 73.83461833111038 817.8134522104783 0.1639645331928125
 40000.0 0.9 69.5032026885769 591.0195763490262 0.12260443214868436
 40000.0 0.9 65.91322998532046 413.5750583152644 0.0933865134741309
 40000.0 0.9 62.764099061181376 247.75001400236397 0.06544016507258564
 36089.0 0.9 100.27058646669639 1592.4366906191121 0.3137725393999755
 36089.0 0.9 95.06992188338049 1292.1438292897183 0.2524210690917755
 36089.0 0.9 89.39018548709818 992.940292661167 0.19684784895335675
 36089.0 0.9 84.10764789632381 724.5662162297276 0.1498314198783415
 36089.0 0.9 79.11779779725106 473.429330659425 0.10719146909061891
 36089.0 0.9 75.73106552474351 298.8923309870738 0.07872599459188
 36089.0 0.85 95.31459494589882 1514.662991315433 0.28926034331286715
 36089.0 0.85 89.94189693418922 1205.694090241133 0.22881318099609657
 36089.0 0.85 84.51670367895825 919.0017665610153 0.17831681707252384
 36089.0 0.85 79.62195364018793 659.6226155114591 0.1335084013451117
 36089.0 0.85 75.11318258334114 434.03978968833735 0.09778880451229621
 36089.0 0.85 71.66145253174236 262.5283971384208 0.06975897224251695
 36089.0 0.8 91.062015253471 1464.2484192992474 0.2714842360323179
 36089.0 0.8 86.11853664731827 1169.91955851299 0.21439370081810252
 36089.0 0.8 80.91094844508261 891.31204084907 0.16755522365445047
 36089.0 0.8 76.0677473036352 629.5816034142842 0.12350316848077635
 36089.0 0.8 71.77974201683963 422.811564284759 0.09212678621658804
 36089.0 0.8 67.76261903830238 238.0057325114401 0.0633291572172916
 36089.0 0.75 87.51950072926654 1437.3203800177757 0.2576039653393347
 36089.0 0.75 82.76907809644933 1152.4728039560207 0.20452161863204438
 36089.0 0.75 77.55989695510553 866.5960253100832 0.1578479350566194
 36089.0 0.75 72.73639100822744 610.6551483727512 0.1159091340414304
 36089.0 0.75 68.26234152931755 403.72780107504127 0.08596570653368539
 36089.0 0.75 63.37874458370437 203.42386362696493 0.05664040170729214
 36089.0 0.7 84.05572056017678 1400.689973860558 0.24199450314906962
 36089.0 0.7 78.96901992760807 1100.2962729912279 0.19081812736674436
 36089.0 0.7 74.28954407770084 840.085042997036 0.14748115542798118
 36089.0 0.7 69.31533634720505 588.1538377003026 0.10858919456242642
 36089.0 0.7 64.19090236893177 366.5472958505552 0.07820662378795827
 36089.0 0.7 59.31200702041826 176.59441598115382 0.04991586780219287
 36089.0 0.6 78.19604760893841 1360.3090137649222 0.2191167692192103
 36089.0 0.6 73.10681546414439 1069.5602303392545 0.17257811833582848
 36089.0 0.6 68.10500126015111 797.2641558935775 0.12928368357284617
 36089.0 0.6 62.88448212830138 557.923539456234 0.09666994318001855
 36089.0 0.6 57.10168210575324 327.2591333689197 0.06642273266153341
 36089.0 0.6 51.17892504310071 132.7591659236208 0.03905392191389827
 30000.0 0.5 94.39874060949485 1784.761962008811 0.27690588166504626
 30000.0 0.5 89.02329809774686 1450.7182613314144 0.21957644697322876
 30000.0 0.5 82.45361018986551 1108.7077127396697 0.1703069250280646
 30000.0 0.5 76.23580408834408 796.6855353331584 0.12493862057007878
 30000.0 0.5 69.37531198614656 526.5153406142003 0.09100593747415506
 30000.0 0.5 60.40032881657358 253.16993346867662 0.059864457894315305
 30000.0 0.6 100.77754422423766 1790.055519709812 0.2997673143546755
 30000.0 0.6 95.1230815366499 1442.5188327748458 0.23872075437735665
 30000.0 0.6 89.0046460011966 1107.4585620702192 0.18554027134665846
 30000.0 0.6 82.93872746791077 800.3918372062483 0.13926912365362318
 30000.0 0.6 75.93209565389753 501.60212801111766 0.09864618402984002
 30000.0 0.6 69.50923434028432 278.08093496866013 0.06918288870555407
 30000.0 0.7 110.27468491603341 1959.7497032356027 0.35260656804291135
 30000.0 0.7 103.88046282707391 1556.2575274454916 0.2772326736893581
 30000.0 0.7 97.58626425715823 1195.851642796958 0.21565992260157935
 30000.0 0.7 91.52746788198178 878.0676007077202 0.16530976627232466
 30000.0 0.7 85.08349330503523 565.2769373772092 0.1177930677809919
 30000.0 0.7 79.6502774106826 341.7145161311423 0.08517468664494078
 30000.0 0.75 114.53954292781401 1999.6339136452552 0.3731186754094698
 30000.0 0.75 108.65641583950107 1616.7033578325259 0.2962509206809055
 30000.0 0.75 102.07511067732658 1245.2241856186279 0.23228209431282845
 30000.0 0.75 96.2105531730428 922.7645587123434 0.1780733550264501
 30000.0 0.75 89.94520020665252 611.2118076261995 0.12987844462642154
 30000.0 0.75 84.27791144768284 359.7147301947821 0.09170815232068245
 30000.0 0.8 118.59886447973082 2006.198326926737 0.38640591907952176
 30000.0 0.8 112.67427220229062 1627.5572462045338 0.30877362608230013
 30000.0 0.8 106.50448247204636 1273.8199966089514 0.24400321207096662
 30000.0 0.8 100.22169283622242 929.956283767976 0.18528130348878163
 30000.0 0.8 93.98355819613306 616.4029360430341 0.13596776484666553
 30000.0 0.8 88.42927999289876 356.6744810951377 0.0950078529927138
 30000.0 0.85 121.20875160299614 1896.8295120211346 0.37387625852868944
 30000.0 0.85 114.45498394571007 1497.1848158406851 0.29452648567006523
 30000.0 0.85 108.74583810406914 1170.8100807090655 0.23298585552361303
 30000.0 0.85 102.52501393428942 837.7270058465733 0.17552639822207167
 30000.0 0.85 96.18640548861309 524.6109709367097 0.12634505817401712
 30000.0 0.85 91.37162665774315 294.56045892365955 0.0880883971753788
 25000.0 0.8 140.5039377519763 2189.3923202224923 0.42093563854434296
 25000.0 0.8 132.8040256683892 1718.1905857552833 0.3310036586300925
 25000.0 0.8 123.9940775389966 1226.2719863616858 0.24553295624414623
 25000.0 0.8 116.46385914947007 830.5396126993251 0.1799118458817927
 25000.0 0.8 109.94157254376594 516.0757494537856 0.13074363979956094
 25000.0 0.75 134.57191683431805 2122.46419738405 0.3973240401315784
 25000.0 0.75 126.63515825819152 1642.5315561254893 0.3092789797680816
 25000.0 0.75 118.52933811403601 1193.0352924689682 0.23266729973450317
 25000.0 0.75 111.68942726535677 827.4357414108335 0.17211480153993236
 25000.0 0.75 103.83855401708007 482.2015497252314 0.12207402316304461
 25000.0 0.7 129.77712109925903 2097.3222059410614 0.3794603447702217
 25000.0 0.7 120.65879063925148 1568.3529538937678 0.28824262565031616
 25000.0 0.7 114.38177548144974 1207.5338097428862 0.22524624095534085
 25000.0 0.7 106.75169809324247 822.3542522163007 0.16590481861500067
 25000.0 0.7 98.66450300705701 477.806373754805 0.11642973668915671
 25000.0 0.6 122.30215897459114 2172.1700154835175 0.37106536013422253
 25000.0 0.6 115.25642036312158 1733.0018930688625 0.29234818974311233
 25000.0 0.6 107.85627874750787 1328.1262639236695 0.22770538875504667
 25000.0 0.6 100.65042155234039 956.3759833581676 0.17068716325879948
 25000.0 0.6 92.14818896712174 596.7235367980554 0.12145717677428557
 25000.0 0.6 84.26495657026155 321.127696726714 0.0837938896216394
 25000.0 0.5 117.52402629133417 2365.0558001869704 0.37801827942046484
 25000.0 0.5 110.70455892426267 1922.6064960275817 0.2994250710597008
 25000.0 0.5 103.04693448349757 1498.9037117527985 0.23424711108549706
 25000.0 0.5 96.26931821540053 1138.2048236489268 0.1793194317629667
 25000.0 0.5 87.71025196305703 763.1466922479724 0.12949622602983765
 25000.0 0.5 77.79776512418923 427.2171593041785 0.08917606501652446
 20000.0 0.4 127.65620017185762 2535.3480080116506 0.37459032614257176
 20000.0 0.4 118.57339678639148 1993.4829032145044 0.28876808231317397
 20000.0 0.4 109.30897661738044 1512.2488155940619 0.22117921578512145
 20000.0 0.4 99.20332549724718 1060.3876999284728 0.16179001969055237
 20000.0 0.4 86.8614801730545 630.7361884167849 0.11059728060466209
 20000.0 0.5 134.9527031812781 2450.0976800049825 0.39372494286837534
 20000.0 0.5 127.4474981530632 1985.2609523441056 0.3128750407806068
 20000.0 0.5 116.87437144404697 1427.0067940611966 0.2303944774908508
 20000.0 0.5 107.01015964651496 974.5772318363383 0.16767983221897997
 20000.0 0.5 95.15508487280836 556.892800733335 0.1162906131871317
 20000.0 0.6 146.43846420182896 2553.18877786385 0.43749696451972653
 20000.0 0.6 136.80869957072244 1970.0413086646618 0.3376966160498711
 20000.0 0.6 127.64185280769864 1462.061903010088 0.2552473079739575
 20000.0 0.6 117.97319767301501 983.0788256874862 0.18372163000842098
 20000.0 0.6 106.02453196960063 538.4354243841767 0.12792413602949956
 20000.0 0.7 156.96040705372766 2574.6675535020513 0.4725659765835327
 20000.0 0.7 146.94695385447991 1964.3264754275601 0.3648439454065471
 20000.0 0.7 139.09751268188523 1505.4949028921178 0.2834702318793398
 20000.0 0.7 130.20607173771617 1036.0447860517747 0.20762543765508612
 20000.0 0.7 120.17943167330425 600.3006696243419 0.14487455668538016
 20000.0 0.75 165.39916888236874 2752.3218601506032 0.5212060953746972
 20000.0 0.75 155.16054030400548 2129.5789210914063 0.406900689416951
 20000.0 0.75 146.56756471011505 1617.847097179893 0.3145587128064176
 20000.0 0.75 138.00419788644018 1139.4064945707737 0.23205886369982076
 20000.0 0.75 129.6970455389614 734.858271666892 0.16909210180477888
 20000.0 0.75 120.82833183269993 375.92649244245877 0.11534970211605486
 15000.0 0.7 201.64874523522943 4047.8397880143402 0.7806869969029118
 15000.0 0.7 194.11675962208133 3488.503168848527 0.6564468068808806
 15000.0 0.7 185.72854230364487 2914.759755619404 0.5413087091168487
 15000.0 0.7 175.34089035799065 2286.6027430536083 0.430289143402801
 15000.0 0.7 163.1092021734786 1628.4961923042392 0.3249950381933204
 15000.0 0.7 154.0173812411107 1140.4842269309856 0.24316750262533937
 15000.0 0.7 143.35794437450897 680.9734934649518 0.17480151405372032
 15000.0 0.6 184.67556441849428 3665.767390812442 0.6439996021746018
 15000.0 0.6 174.614189563345 3002.3855090554375 0.521671313123404
 15000.0 0.6 163.91295683043495 2362.974550217979 0.41323379962765516
 15000.0 0.6 152.48958403884174 1735.1984933731032 0.31315223119359165
 15000.0 0.6 142.0983985081105 1201.606019810506 0.2296209109597251
 15000.0 0.6 131.71239098781015 767.2353167906163 0.16626777677134444
 15000.0 0.5 165.23229194034644 3153.824922249425 0.5114742064564405
 15000.0 0.5 153.46859781980334 2457.329184757797 0.39966206022806755
 15000.0 0.5 143.04025980873993 1872.9884706555117 0.30694289313155043
 15000.0 0.5 132.2998912541833 1327.309422222027 0.22497290805963238
 15000.0 0.5 121.34252279265453 879.806388859753 0.1626131750172593
 15000.0 0.5 106.56962999489663 420.1809940502485 0.1062587139216563
 15000.0 0.4 155.03203543092633 3183.824780778572 0.4759830629783546
 15000.0 0.4 141.9475088399252 2435.5730991532982 0.36602298445503184
 15000.0 0.4 132.734833213473 1916.6328913489615 0.2849538644407604
 15000.0 0.4 121.4756226797149 1373.7478969180224 0.20903664349988185
 15000.0 0.4 107.2984412809737 845.9911670238753 0.14371795461417627
 15000.0 0.4 89.33998560450209 357.6334123716192 0.08908297575418747
 15000.0 0.3 147.24101018918802 3309.8027523883798 0.45413690248969596
 15000.0 0.3 134.26967772147916 2560.0984812673096 0.3487829018478392
 15000.0 0.3 124.48088402850668 2015.832042649294 0.26990734837230074
 15000.0 0.3 111.74958190258968 1431.1569558602107 0.19533895665986467
 15000.0 0.3 95.02932328498309 852.3943079290482 0.13199531492472913
 15000.0 0.3 77.56210391969415 404.0165693118971 0.08413873958703433
 10000.0 0.4 201.83719350990484 5018.380844331085 0.8017640320155243
 10000.0 0.4 193.33317290678457 4392.200649623533 0.6789839262264108
 10000.0 0.4 183.6133289842162 3743.4355509649968 0.5642029501024259
 10000.0 0.4 170.020941924164 2959.772318097405 0.4468787885506854
 10000.0 0.4 155.47423969994938 2194.7186101786147 0.34007541808225983
 10000.0 0.4 143.15001262382825 1607.9237566336458 0.2564043686767879
 10000.0 0.4 127.76830600583122 1029.6492153119193 0.18232671469375558
 10000.0 0.5 209.0335432236571 4672.160141056005 0.8055343395895207
 10000.0 0.5 201.51290230505484 4105.030975522739 0.6859166658569177
 10000.0 0.5 192.57454395037942 3502.202149834406 0.5724786382519294
 10000.0 0.5 181.17833454758636 2819.650760020019 0.45965753988529146
 10000.0 0.5 165.80637611555576 2034.6694893573413 0.34938095368856653
 10000.0 0.5 154.11155632151096 1465.735792078106 0.26382628206333253
 10000.0 0.5 139.27246311915528 896.1464593385954 0.18673049483178528
 10000.0 0.6 218.4341431670442 4397.371304267972 0.8132369814127031
 10000.0 0.6 211.6503209479599 3880.3981412836565 0.6982563242827345
 10000.0 0.6 202.02873120672683 3251.537934561025 0.5787023021303792
 10000.0 0.6 190.95869460420275 2592.6043728648756 0.4652781583422844
 10000.0 0.6 177.53138087575223 1890.90001845794 0.3590171986714368
 10000.0 0.6 166.0108720064875 1325.0243312512443 0.2714369939546373
 10000.0 0.6 151.518825609147 757.8501154899486 0.1915421415562548
 5000.0 0.0 205.93084465278585 2918.1574488575197 0.8076248313449298
 5000.0 0.0 196.91226162288947 2386.0030380730072 0.6882834143178792
 5000.0 0.0 185.7246416548465 1817.7525391081817 0.5743382273967408
 5000.0 0.0 169.3049233621533 1136.1050649873446 0.45724377364059554
 5000.0 0.0 152.05437515859427 519.76556276363 0.3510514791198723
 5000.0 0.1 206.97080981731088 6410.8352235279335 0.8082972185192508
 5000.0 0.1 198.10745187326606 5733.348554347755 0.6891953790870698
 5000.0 0.1 186.99458682872753 4978.371324577976 0.5752047695163861
 5000.0 0.1 171.10210493523041 4040.7888265857105 0.45907437339441864
 5000.0 0.1 154.03654761481545 3133.2570262565473 0.3523658287236332
 5000.0 0.1 135.23378630928494 2302.581319400613 0.2626050266002759
 5000.0 0.1 112.63956449494991 1507.8428344190588 0.18560506645485642
 5000.0 0.1 86.91168705263203 835.8296166885493 0.1266399107333973
 5000.0 0.2 210.15916268086994 5858.109501981528 0.810253627142223
 5000.0 0.2 201.59758827160914 5219.781570919358 0.6920284279368409
 5000.0 0.2 190.8011577301123 4505.642103114524 0.5777118430224715
 5000.0 0.2 176.22955379204654 3660.554176075567 0.46331879795843384
 5000.0 0.2 159.25099892567013 2791.068613600401 0.35569301197214365
 5000.0 0.2 141.61824029619666 2032.3091158095172 0.2657858084831214
 5000.0 0.2 120.58126372058702 1312.051269124426 0.18803767575482053
 5000.0 0.2 98.0331707972368 728.8786715290893 0.12895387585686263
 5000.0 0.25 212.6068265147077 5614.5375122366095 0.8116659389910938
 5000.0 0.25 204.24183326639877 4996.828426427605 0.6942963739758699
 5000.0 0.25 193.6678122916098 4302.055539529173 0.5795209949233544
 5000.0 0.25 179.95570968571923 3504.3777377593406 0.4658990804706477
 5000.0 0.25 162.87326823229856 2645.3263227513207 0.35788973471372815
 5000.0 0.25 146.0610086672454 1923.3828513834828 0.2679828333045937
 5000.0 0.25 125.31086345255414 1219.8861166852105 0.18934081019388163
 5000.0 0.25 104.22011695415648 672.1124672961126 0.12993897456092518
 5000.0 0.3 215.6576047992381 5392.112058002553 0.8135294718980669
 5000.0 0.3 207.53792663752367 4797.108457147659 0.6975356306486338
 5000.0 0.3 197.19396442616255 4118.841144754496 0.5818337137637652
 5000.0 0.3 183.9374636142684 3349.38180114857 0.4681732909857094
 5000.0 0.3 167.1832670928282 2515.4627388616154 0.3606394521793796
 5000.0 0.3 150.65014450900537 1811.1235380292628 0.2702832903451716
 5000.0 0.3 130.6579053963106 1133.7934205800461 0.19084308613506176
 5000.0 0.4 222.63030992508052 4968.189763200462 0.8174869768754363
 5000.0 0.4 214.65031491827733 4399.847865160909 0.7030987490758058
 5000.0 0.4 204.1471062324569 3727.9322922829897 0.5843357660117775
 5000.0 0.4 191.57116600160535 3006.7249546432304 0.47115450502111916
 5000.0 0.4 177.6107241728868 2299.1545151273576 0.36990330851150427
 5000.0 0.4 161.3613268231321 1605.196704077131 0.2755590312901403
 5000.0 0.4 142.2547674908201 956.8343299951439 0.1940522710457596
 5000.0 0.5 229.55881874945146 4523.14725140253 0.8198499153908034
 5000.0 0.5 222.14276271449276 3989.979962312168 0.705665165250655
 5000.0 0.5 212.8311983573054 3378.2373968716997 0.5879881105528242
 5000.0 0.5 201.27966335687213 2707.701898042501 0.474823652657126
 5000.0 0.5 188.856559979095 2068.1261051562615 0.3761041073219736
 5000.0 0.5 173.41400339340987 1402.2442703549282 0.2805028828801112
 5000.0 0.5 155.56950560198354 788.7303477599839 0.19845410232777544
 2000.0 0.5 246.73791481513123 4611.123293822454 0.8514021509468506
 2000.0 0.5 236.82541783688762 3949.8610691368076 0.717694067694207
 2000.0 0.5 225.1854601672705 3250.5941285045774 0.5927437825091209
 2000.0 0.5 213.3600022207299 2581.9008707878015 0.4791255423876418
 2000.0 0.5 199.4824806305974 1919.0024994025139 0.37704719355674815
 2000.0 0.5 183.19542377471697 1270.8667911733073 0.2834379763149833
 2000.0 0.5 167.21939537382016 729.3704512136551 0.2022300338366409
 2000.0 0.4 234.19084763241753 4865.848329043937 0.829231025891349
 2000.0 0.4 226.9935506779313 4338.614322192767 0.7162629717846677
 2000.0 0.4 217.43556202901618 3709.9245714662547 0.5983994833574744
 2000.0 0.4 205.07502392488755 3002.63485339106 0.48430976133083203
 2000.0 0.4 190.80545015932913 2307.63525219323 0.38257487832220993
 2000.0 0.4 172.07582648385497 1564.8642781275475 0.28553740758515994
 2000.0 0.4 151.7060977232934 909.1249916180964 0.20183113801184407
 2000.0 0.3 228.17161876594267 5387.636808651203 0.8296801421832869
 2000.0 0.3 220.6486395896848 4835.953137225866 0.7177085402609663
 2000.0 0.3 209.65734854542762 4131.9277525141715 0.5978665495364178
 2000.0 0.3 196.61163998822892 3379.1133097059205 0.48368515586336486
 2000.0 0.3 181.8191262552767 2649.11640744134 0.38285923596721455
 2000.0 0.3 161.40986012380083 1830.8181355585627 0.2840240745551123
 2000.0 0.3 139.414786672584 1118.6533511514715 0.2001302584718191
 2000.0 0.25 225.841318107881 5668.177863772315 0.8294224187684293
 2000.0 0.25 218.24155290384252 5105.490499852553 0.7178593752973472
 2000.0 0.25 206.77453433837803 4369.834569666593 0.597464621911218
 2000.0 0.25 193.2546211612412 3585.6879894005933 0.48290197626258996
 2000.0 0.25 178.19567139760562 2834.1266625145213 0.38239324645415906
 2000.0 0.25 156.3916457084527 1956.7380165767713 0.282217067634019
 2000.0 0.25 133.52947094299705 1214.4937532982037 0.1988803111832937
 2000.0 0.2 223.96681549092315 5964.918542909752 0.8293369719743763
 2000.0 0.2 216.30562893680604 5390.559066991308 0.7180294445588838
 2000.0 0.2 204.53654913584674 4628.066962209961 0.5973554091743704
 2000.0 0.2 190.56165497817742 3810.72074497811 0.48243778139418425
 2000.0 0.2 174.6190061743352 3013.1410035788717 0.38156439614269955
 2000.0 0.2 152.0878002513511 2093.78892845853 0.280598133300126
 2000.0 0.2 128.28050838394853 1314.9558912120106 0.1976971214364173
 2000.0 0.2 102.7807759871473 692.7120778938967 0.13451249564684314
 2000.0 0.1 220.25499145782734 6548.417000330072 0.8265346719494203
 2000.0 0.1 212.3600913137654 5945.193634687101 0.7158043635493586
 2000.0 0.1 200.6398207359109 5155.2219730767665 0.5959394515745683
 2000.0 0.1 186.28292014019283 4286.602042917073 0.481066338338079
 2000.0 0.1 168.71058676784997 3389.450131499391 0.37843803277823185
 2000.0 0.1 145.82644384282602 2413.0940550058613 0.2781007966936407
 2000.0 0.1 120.17410639729988 1543.9501279566025 0.19569004264384735
 2000.0 0.1 91.31777448444603 825.9347396254548 0.1331604684437277
 2000.0 0.0 218.98785253486517 6485.021508848946 0.8256066140770053
 2000.0 0.0 211.01238168746505 5880.972221396509 0.7150711448734758
 2000.0 0.0 199.14607566962283 5088.460228680606 0.5952477634738323
 2000.0 0.0 184.60130636342504 4217.252055768829 0.4803928870272872
 2000.0 0.0 166.5582145869811 3309.033295158085 0.3771145404632322
 2000.0 0.0 143.51090957590918 2340.3356376878264 0.277232920380252
 2000.0 0.0 116.81854164853124 1461.0922776469595 0.19481334971316794
 2000.0 0.0 87.87314139837633 766.6251628095897 0.1329937028729123
 0.0 0.5 263.5687828389813 4943.213354641767 0.9137304772086609
 0.0 0.5 252.22449080633243 4179.5658659546325 0.7603034210986845
 0.0 0.5 239.97154847507338 3417.7536527459997 0.6194103573329076
 0.0 0.5 221.4753381253964 2493.188574843876 0.4835564716173395
 0.0 0.5 206.39250956232925 1809.4168011056495 0.37832933803152174
 0.0 0.5 189.9584814120312 1179.2030923987459 0.28446391802506804
 0.0 0.5 174.86257372057216 680.9371436348856 0.20632583433056656
 0.0 0.4 248.87337723713782 5127.38691809058 0.8739709992814776
 0.0 0.4 240.30278018715993 4499.430460943949 0.7405139573390356
 0.0 0.4 224.94665639093148 3615.2709269124553 0.5992406949975001
 0.0 0.4 212.15667250265437 2909.0386489717116 0.4852945863478336
 0.0 0.4 197.2748697837435 2214.3099285589547 0.38209056153597376
 0.0 0.4 177.45749517564866 1473.5770349072045 0.2861898613209635
 0.0 0.4 157.71309074449067 855.6172519082884 0.20273244330508208
 0.0 0.3 239.7012453098811 5529.967573336887 0.8551968331671175
 0.0 0.3 229.11173201859833 4819.5930628450815 0.7246078123323836
 0.0 0.3 218.11734478393677 4118.384920070692 0.6038404446678189
 0.0 0.3 204.55131723760027 3358.8669161250054 0.48901135795559775
 0.0 0.3 188.35012582728908 2597.2235154084124 0.385257958351097
 0.0 0.3 167.9902284521581 1809.6963840023257 0.2885497530018596
 0.0 0.3 143.67142163922776 1061.8858445177798 0.20231780036314273
 0.0 0.25 235.9888709766936 5757.2344895696315 0.8471153497152663
 0.0 0.25 225.45401148722937 5056.706948752193 0.7233374592282357
 0.0 0.25 214.96152518605157 4369.364419680875 0.6050950401124224
 0.0 0.25 200.95585289113853 3578.3904952272997 0.4895554148012072
 0.0 0.25 184.67971005240418 2799.9724327944537 0.3862603100004791
 0.0 0.25 162.94106408248558 1953.6070053482986 0.28808346079092123
 0.0 0.25 137.50156524025135 1167.2157481733132 0.20192484196101246
 0.0 0.2 232.71370810353204 6008.530291348534 0.8432753825335718
 0.0 0.2 223.28355122932024 5351.40758044478 0.7245545165941039
 0.0 0.2 212.3364243999047 4633.237297038673 0.6058574545083052
 0.0 0.2 198.06293633371752 3815.7320239133273 0.49007176379926726
 0.0 0.2 181.49576565895254 3010.2288945811424 0.38689380032304044
 0.0 0.2 158.57137469131132 2106.7421074437257 0.28760217505958297
 0.0 0.2 132.06778856081158 1278.0904546082922 0.20154919674785637
 0.0 0.1 228.49683605237988 6603.390797273668 0.8393618702645437
 0.0 0.1 220.58470178620502 5999.148660167972 0.7266351765316154
 0.0 0.1 209.00382605381006 5222.782874272966 0.607149266783811
 0.0 0.1 194.2818231627853 4347.789725380927 0.4908833884338708
 0.0 0.1 176.3279586029949 3451.2380277678026 0.3871116935600041
 0.0 0.1 151.97895226181467 2448.510345580716 0.28649743122020066
 0.0 0.1 124.14024776411013 1536.5722073666307 0.20094560735262737
 0.0 0.1 92.68933036310902 789.7744843072226 0.13612396235607543
 0.0 0.0 227.6327756980146 6560.3899851357655 0.8398398066460814
 0.0 0.0 219.74834666721668 5960.165838423148 0.7275052624946479
 0.0 0.0 207.94168029794446 5176.422380265832 0.6076648623263092
 0.0 0.0 193.03807191625742 4297.440086820283 0.4911771886554944
 0.0 0.0 174.58552254011374 3388.920249005545 0.3871810977974007
 0.0 0.0 149.65854206527115 2377.6892320061384 0.28607016401305474
 0.0 0.0 120.82540530408102 1457.9051234215171 0.2005246934522771
 0.0 0.0 89.39223466801951 736.5549818022182 0.13627124533684276
